#CL_Utilization###
nCL;PSI5_FL_HS;PSI5_Sensors_Front_Left_Highside;PSI5_Sensorik_vorne_links_Highside;nVal;No Value;Keine Angabe;12;D1Mhz;S;BI;Sensorik_vorne_links_Highside
nCL;PSI5_FL_LS;PSI5_Sensors_Front_Left_Lowside;PSI5_Sensorik_vorne_links_Lowside;nVal;No Value;Keine Angabe;12;D1Mhz;S;BI;Sensorik_vorne_links_Lowside
nCL;PSI5_RL_HS;PSI5_Sensors_Rear_Left_Highside;PSI5_Sensorik_hinten_links_Highside;nVal;No Value;Keine Angabe;12;D1Mhz;S;BI;Sensorik_hinten_links_Highside
nCL;PSI5_RR_HS;PSI5_Sensors_Rear_Right_Highside;PSI5_Sensorik_hinten_rechts_Highside;nVal;No Value;Keine Angabe;12;D1Mhz;S;BI;Sensorik_hinten_rechts_Highside
nCL;Damper_FR_R_HS;Damper_Front_Right_Rebound_Highside;Daempfer_vorne_rechts_Zug_Highside;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Rebound_Highside Daempfer_vorne_rechts_Zug
nCL;Common_GND_DCAC;GND_DCAC_socket;GND_DCAC_socket;nVal;No Value;Keine Angabe;12;mixed;S;CRX;GND_DCAC_socket*GND_DCAC_socket
nCL;Logo_out;Logo out;Logo out;nVal;No Value;Keine Angabe;12;DC;V;IN;Logo out
nCL;SignalVLUSS2;Signal_front_left_Ultrasonicsensor_2;Signal_vorn_links_Ultraschallsensor_2;nVal;No Value;Keine Angabe;12;mixed;S;BI;Signal_front_left_Ultrasonicsensor_2
nCL;CM2_Cell02_PWR;CMC_module_2_-_cell_02;CMC_Modul_2_-_Zelle_02;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_2-Zelle_02
nCL;CM3_Cell13_PWR;CMC_module_3_-_cell_13;CMC_Modul_3_-_Zelle_13;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_3_-_Zelle_13
nCL;CM3_Cell09_PWR;CMC_module_3_-_cell_09;CMC_Modul_3_-_Zelle_09;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_3_-_Zelle_09
nCL;CM3_Cell04_PWR;CMC_module_3_-_cell_04;CMC_Modul_3_-_Zelle_04;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_3_-_Zelle_04
nCL;CM4_CellPowerSup+_PWR;Cell_Power_module_4;Zellmodulversorgung_Modul_4;nVal;No Value;Keine Angabe;12;HV;H;BI;4.Zellmodulversorgung_Modul_4
nCL;Parksperre;parking_barrier_holding_magnet;Parksp__Halte_Magnet;nVal;No Value;Keine Angabe;12;mixed;S;BI;parking.barrier.holding.magnet
nCL;Vout_Sensor;Output signal;Ausgangssignal;nVal;No Value;Keine Angabe;12;DC;S;OUT;Vout_Sensor_Output signal
nCL;LS2;PowerLevel;Leistungsstufe;nVal;No Value;Keine Angabe;12;mixed;S;BI;Leistungsstufe2
nCL;LS1;PowerLevel;Leistungsstufe;nVal;No Value;Keine Angabe;12;mixed;S;BI;Leistungsstufe1
nCL;PLA_Taster;Button_to_activate_the_PLA_function;Taster_zum_aktivieren_der_PLA_Funktion;nVal;No Value;Keine Angabe;12;DC;V;BI;Taster_zum_aktivieren_der_PLA_Funktion
nCL;FKtbelTasterPLA;functional_lightning_PLA_Button;Funktionsbeleuchtung_PLA_Taster;nVal;No Value;Keine Angabe;12;DC;S;OUT;Funktionsbeleuchtung_PLA_Taster
nCL;CM4_NtcGnd_SUP;CMC_module_4_-_NTC_GND;CMC_Modul_4_-_NTC_GND;nVal;No Value;Keine Angabe;12;DC;H;OUT;CMC_Modul_4_-_NTC_GND
nCL;CM5_CellPowerSup+_PWR;Cell_Power_module_5;Zellmodulversorgung_Modul_5;nVal;No Value;Keine Angabe;12;HV;H;BI;5.Zellmodulversorgung_Modul_5
nCL;CM5_Cell09_PWR;CMC_module_5_-_cell_09;CMC_Modul_5_-_Zelle_09;nVal;No Value;Keine Angabe;12;HV;H;IN;09.CMC_Modul_5_-_Zelle_09
nCL;CM5_Cell03_PWR;CMC_module_5_-_cell_03;CMC_Modul_5_-_Zelle_03;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_5_-_Zelle_03
nCL;CM5_CellGnd_PWR;Cell_GND_module_5;Zell_GND_Modul_5;nVal;No Value;Keine Angabe;12;HV;H;BI;5.Zell_GND_Modul_5
nCL;CM6_Cell14_PWR;CMC_module_6_-_cell_14;CMC_Modul_6_-_Zelle_14;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_6_-_Zelle_14
nCL;CM6_CellPowerSup-_PWR;Module_GND_module_6;Zellmodul_GND_Modul_6;nVal;No Value;Keine Angabe;12;HV;H;BI;6.Zellmodul_GND_Modul_6
nCL;CM6_NtcGnd_SUP;CMC_module_6_-_NTC_GND;CMC_Modul_6_-_NTC_GND;nVal;No Value;Keine Angabe;12;DC;H;OUT;CMC_Modul_6_-_NTC_GND
nCL;Eth-_TV_UFKre;Ethernetverbindung_TV_zu_UFK_rechts;Ethernetverbindung_TV_zu_UFK_rechts;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;Ethernetverbindung_TV_zu_UFK_rechts
nCL;GND_UFKre;GND_UFK_right;Masse_UFK_rechts;nVal;No Value;Keine Angabe;12;mixed;S;BI;Masse_UFK_rechts
nCL;Logo_PWM_front;Logo_Signal_front;Logo_Signal_vorn;nVal;No Value;Keine Angabe;12;mixed;S;BI;Logo_Signal_vorn
nCL;CM7_Cell07_PWR;CMC_module_7_-_cell_07;CMC_Modul_7_-_Zelle_07;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_7_-_Zelle_07
nCL;CM7_Cell04_PWR;CMC_module_7_-_cell_04;CMC_Modul_7_-_Zelle_04;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_7_-_Zelle_04
nCL;T1-Input;T1-Input;Trunk info from SBBR2;nVal;No Value;Keine Angabe;12;mixed;S;BI;T1-Input_Trunk info from SBBR2
nCL;CM8_CellGnd_PWR;Cell_GND_module_8;Zell_GND_Modul_8;nVal;No Value;Keine Angabe;12;HV;H;BI;8.Zell_GND_Modul_8
nCL;CM8_NtcGnd_SUP;CMC_module_8_-_NTC_GND;CMC_Modul_8_-_NTC_GND;nVal;No Value;Keine Angabe;12;DC;H;OUT;CMC_Modul_8_-_NTC_GND
nCL;HV_Stack+;HV_Battery_System_Stack+;HV_Batteriesystem_Stack+;nVal;No Value;Keine Angabe;12;HV;H;BI;HV_Batteriesystem_Stack+
nCL;ReadConinterl_A/B_GND;ReadConinterl_A/B_GND;LeseConA__B_GND;nVal;No Value;Keine Angabe;12;mixed;S;CRX;ReadConinterl_A/B_GND
nCL;HsdConHvp_PWR;activiation HV plus relay;Ansteuerung HV Plus Schütz;nVal;No Value;Keine Angabe;12;mixed;S;IN;Ansteuerung HV Plus Schuetz
nCL;PVA_CrashSignlOut_ANA;Crash_sig_out;Crash_Sig_Ausg;nVal;No Value;Keine Angabe;12;mixed;S;BI;PVA_CrashSignalOut_ANA
nCL;Shldng;Shielding;Schirmung;2;2nd State or 2nd Selection;Zweite Auswahl oder Stufe;12;mixed;S;CRX;Schirmung
nCL;PVA.CrashSiig.OutANA;Crash.sig.output;Crash_Signal_Ausgang;nVal;No Value;Keine Angabe;12;DC;S;OUT;Crash.Sig.Ausgang
nCL;PCC_CTnpDiag_ANA;Contactor_welding_diagnose;Schuetz_verschweisst_Diagnose;nVal;No Value;Keine Angabe;12;DC;S;IN;Schuetz_verschweisst_Diagnose
nCL;CM4_Cell09_PWR;CMC_module_4_-_cell_09;CMC_Modul_4_-_Zelle_09;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_4_-_Zelle_09
nCL;CM4_CellPowerSup-_PWR;Module_GND_module_4;Zellmodul_GND_Modul_4;nVal;No Value;Keine Angabe;12;HV;H;BI;4.Zellmodul_GND_Modul_4
nCL;N3_Amplifier;100BaseT1Eth;100BaseT1Eth;nVal;No Value;Keine Angabe;12;ETH0G1B;S;BI;N3_Amplifier
nCL;P3_Amplifier;100BaseT1Eth;100BaseT1Eth;nVal;No Value;Keine Angabe;12;ETH0G1B;S;BI;P3_Amplifier
nCL;P4.Rearviewca;100BaseT1Eth;100BaseT1Eth;nVal;No Value;Keine Angabe;12;ETH0G1B;S;BI;P4_Rearview.100TB
nCL;CNA_L_Bedienteil;ABT-CAN;ABT-CAN;nVal;No Value;Keine Angabe;12;CAN;D;BI;CNA_L_Bedienteil.ABT-CAN
nCL;ULA_Status;Statuspin_for_Connection_Box;Koppelbox_Status_Pin;nVal;No Value;Keine Angabe;12;mixed;S;BI;Connection_Box.Status_Pin
nCL;LVEP_HsdCTnp_PWR;Contactor_switched_Power_Supply;Geschaltete_Schuetzstromversorgung;nVal;No Value;Keine Angabe;12;DC;S;OUT;Geschaltete_Schuetzstromversorgung
nCL;Lehne_zurueck;backrest_backward;Sitzlehne_zurueck;nVal;No Value;Keine Angabe;12;mixed;S;BI;Sitzlehne_zurueck
nCL;PHI_PyroRShuntN_ANA;Shunt_sensor_signal_for_Squib;Stromsensorsignal_fuer_Pyrofuse;nVal;No Value;Keine Angabe;12;DC;S;IN;Stromsensorsignal_fuer_Pyrofuse
nCL;PHI_PyroShuntN_ANA;Shunt_sensor_signal_for_Squib;Stromsensorsignal_fuer_Pyrofuse;nVal;No Value;Keine Angabe;12;DC;S;IN;Stromsensorsignal_fuer_Pyrofuse
nCL;PHI_TnP_ANA;HV_measurement_channel;HV_Messkanal;nVal;No Value;Keine Angabe;12;HV;H;IN;HV_Messkanal
nCL;CM1_CellPowerSup+_PWR;Cell_Power_module_1;Zellmodulversorgung_Modul_1;nVal;No Value;Keine Angabe;12;HV;H;BI;1.Zellmodulversorgung_Modul_1
nCL;Pumpe;pump_ground;Pumpe_Masse;nVal;No Value;Keine Angabe;12;mixed;S;BI;Pumpe_Masse
nCL;Status_KiSi_Safe;status_KiSi_safe;Status_KiSi_safe;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Status_KiSi_safe
nCL;eOe-Motor;electric_open_motor;eOe-Motor;nVal;No Value;Keine Angabe;12;mixed;S;CRX;electric_open_motor
nCL;TIG_TAG;out_in_handle;TIG_TAG;nVal;No Value;Keine Angabe;12;mixed;S;CRX;out_in_handle
nCL;GND;Ground;Elektronik-Masse;1;1st stage 1st selection;Erste Auswahl oder Stufe;12;mixed;S;CRX;Elektronik-Masse
nCL;SP_Ch9_pos;Speaker_Ch9_pos;Lautsprecher_Kanal9_plus;nVal;No Value;Keine Angabe;12;mixed;S;BI;Lautsprecher_Kanal9_plus
nCL;Sp_Ch11_pos;Speaker_Ch11_pos;Lautsprecher_Kanal11_plus;nVal;No Value;Keine Angabe;12;mixed;S;BI;Lautsprecher_Kanal11_plus
nCL;Schirm_AC_IN;Schirm_AC_IN;Schirm_AC_IN;nVal;No Value;Keine Angabe;12;mixed;M;BI;Schirm_AC_IN
nCL;BFLS;Break_fluid_sensor_supply;Bremsfluesigkeitssensor_Versorgung;nVal;No Value;Keine Angabe;12;DC;V;OUT;Bremsfluessigkeitssensor_Signal
nCL;Schirm_L1_IN;Schirm_AC;Schirm_AC;nVal;No Value;Keine Angabe;12;AC;M;BI;Schirm_AC
nCL;GND_SENSOREN;GND_SENSORS;GND_SENSOREN;nVal;No Value;Keine Angabe;12;mixed;M;THR;GND_SENSOREN
nCL;RMP_KL_TEMP_LI;FEEDBACK_FLAP_TEMP_LEFT;RUECKMELDUNG_KLAPPE_TEMP_LINKS;nVal;No Value;Keine Angabe;12;A3Ghz;S;IN;RUECKMELDUNG_KLAPPE_TEMP_LINKS
nCL;RMP_KL_LV_FPLI/VO;FEEDb.FLAP.AIR_DISTR.FOOT.LEFT_FR;RUECKMELDUNG_KLAPPE_LV_FUSS_PERS_LINKS_VORNE;nVal;No Value;Keine Angabe;12;A3Ghz;S;IN;RUECk.KL.LV_FUSS_PERS_LIvo
nCL;KL_TEMP_RE_1_KALT;FLAP_TEMP_RIGHT_1_COLD;KLAPPE_TEMP_RECHTS_1_KALT;nVal;No Value;Keine Angabe;12;mixed;S;BI;KLAPPE_TEMP_RECHTS_1_KALT
nCL;SH_AUSGANG_C_LI;SEATHEATING_OUTPUT_C_LEFT;SITZHEIZUNG_AUSGANG_C_LINKS;nVal;No Value;Keine Angabe;12;mixed;S;BI;SITZHEIZUNG_AUSGANG_C_LINKS
nCL;RMP.KL.LV_FU.Li.vO;RMP.KL.LV_FUSS;RUECKM.KL.LV_FUSS;nVal;No Value;Keine Angabe;12;A3Ghz;S;IN;RUECKM.KL.LV_FUSS
nCL;58xs;Clamp 58xs;Klemme 58xs;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Klemme 58xs
nCL;VCC_Sol_1;SupplyVoltage Solenoidgroup1;Spannungsversorgung Solenoidgruppe1;nVal;No Value;Keine Angabe;12;mixed;V;BI;Spannungsversorgung Solenoidgruppe1
nCL;VCC_Sol_3;Voltagesupply Solenoidgroup3;Spannungsversorgung Solenoidgruppe3;nVal;No Value;Keine Angabe;12;mixed;S;IN;Spannungsversorgung Solenoidgruppe3
nCL;Trn;Turn;Blinker;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Blinker
nCL;Mod_Temp_Sen2_GND;Module_Temperature_Sensor2_GND;Modul_Temperatur_Sensor2_GND;nVal;No Value;Keine Angabe;12;mixed;S;BI;Temperatur_Sensor2_GND
nCL;Cell_Voltage3+;Cell_Voltage3+;Zellspannung3+;nVal;No Value;Keine Angabe;12;mixed;S;BI;Cell_Voltage3+_Zellspannung3+
nCL;I_WU_SW_1;GNDWakeupSWUHoodLock;WakeupSWUVerdeckgestVeri;nVal;No Value;Keine Angabe;12;mixed;S;BI;GNDWakeupSWUHoodLock*WakeupSWUVerdeckgestVeri
nCL;I_ANA_2;5V Analog Input;5V Analog Input;nVal;No Value;Keine Angabe;12;mixed;S;BI;5V Analog Input*5V Analog Input
nCL;O_LP_04_GND_S;UMBRELLA_ROOF_Ri;SCHIRM_VERDECK_RE;nVal;No Value;Keine Angabe;12;DC;S;IN;UMBRELLA_ROOF_Ri*SCHIRM_VERDECK_RE
nCL;Mehrfach_SGK;multiple.switch.sensor.circuit;Mehrfachstromkreis.Schalter/Sensoren;1;1st stage 1st selection;Erste Auswahl oder Stufe;12;DC;S;IN;Mehrfachstromkreis.Schalter/Sensoren
nCL;Mehrfach_SGK;multiple.switch.sensor.circuit;Mehrfachstromkreis.Schalter/Sensoren;4;4st stage 4st selection;4. Auswahl oder Stufe;12;DC;S;IN;Mehrfachstromkreis.Schalter/Sensoren
nCL;Mehrfach_SGK;multiple.switch.sensor.circuit;Mehrfachstromkreis.Schalter/Sensoren;5;5st stage 4st selection;5. Auswahl oder Stufe;12;DC;S;IN;Mehrfachstromkreis.Schalter/Sensoren
nCL;Mehrfach_SAT;multiple satellite circuit;Mehrfachstromkreis Sensoren;1-;1st stage 1st selection minus level;Erste Auswahl oder Stufe MInuspegel;12;DC;S;IN;Mehrfachstromkreis Sensoren
nCL;Mehrfach_SAT;multiple satellite circuit;Mehrfachstromkreis Sensoren;2-;2nd State or 2nd Selection minus level;Zweite Auswahl oder Stufe Minuspegel;12;DC;S;IN;Mehrfachstromkreis Sensoren
nCL;SNV_Motor;SNV_Motor;SNV_Motor;nVal;No Value;Keine Angabe;12;DC;S;CRX;SNV_Motor
nCL;Switch_SLV;Switch_SLV;Schalter_SLV;nVal;No Value;Keine Angabe;12;mixed;S;IN;Schalter_SLV
nCL;Switch_Lumbar_Height;Switch_Lumbar_Height;Schalter_Lordosenhoehe;nVal;No Value;Keine Angabe;12;mixed;S;IN;Schalter_Lordosenhoehe
nCL;GND_Seat_Lumbar_Sw;GND_Seat_Lumbar_Switch;M_Sitz_Lordosenshalter;nVal;No Value;Keine Angabe;12;mixed;S;BI;[TmpFnct GND_Seat_Lumbar_Switch#GND_Seat_Lumbar_Switch*Masse_Sitz_Lordosenshalter]
nCL;GND_Memo_Massage_Sw;GND_Memo_Massage_Swit;M_Memo_Massage_Schalter;nVal;No Value;Keine Angabe;12;mixed;S;IN;[TmpFnct GND_Memory_Massage_Swit#GND_Memory_Massage_Swit*Masse_Memory_Massage_Schalter]
nCL;CAN_ABH_L;ABH-CAN Low;ABH-CAN Low;nVal;No Value;Keine Angabe;12;CAN;D;BI;Sonderfahrzeug_CAN
nCL;Taster_HK_schliessen;Taster_HK_close;Taster_HK_schliessen;nVal;No Value;Keine Angabe;12;mixed;S;BI;Taster_HK_schliessen
nCL;MFA_20;Halfbridge_1_Output_5A;Multifunktionsausgang_Halbbruecke_1_5A;nVal;No Value;Keine Angabe;12;DC;S;OUT;Multifunktionsausgang_Halbbruecke_1_5A
nCL;EM_Schirm_V_L1;Electrical_Machine_Shield_V_L1;Elektrische_Maschine_Schirm_V_L1;nVal;No Value;Keine Angabe;12;HV;H;BI;Elektrische_Maschine_Schirm_V_L1
nCL;MFE_2;Analog_Input;Multifunktionseingang_Analog;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_Analog
nCL;CAN_FD_K_L;CAN_FD_comfort_low;CAN_FD_Komfort_Minus;nVal;No Value;Keine Angabe;12;CAN_FD;D;BI;Komfort_CAN_FD_Low
nCL;CAN_F_H;CAN_chassis_High;CAN_Fahrwerk_Plus;nVal;No Value;Keine Angabe;12;CAN;D;BI;Fahrwerks-CAN High
nCL;ETH8+_LEDr;LED_module_right;LED_Modul_rechts;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH8+LED_Modul_rechts
nCL;Binaercode;CodingPin;KodierPin;nVal;No Value;Keine Angabe;12;DC;S;BI;KodierPin
nCL;SHV_auf;SHV_up;SHV_auf;nVal;No Value;Keine Angabe;12;mixed;S;OUT;SHV_auf
nCL;LNV_vor;LNV_fwd;LNV_vor;nVal;No Value;Keine Angabe;12;mixed;S;OUT;LNV_vor
nCL;LNV_zurueck;LNV_back;LNV_zurueck;nVal;No Value;Keine Angabe;12;mixed;S;OUT;LNV_zurueck
nCL;BR_N1_OCU;ETH_1_to_OCU;ETH_1_to_OCU;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;BR_N1_OCU
nCL;Turn_Signal_Rechts;Blinker_Signal_Rechts;Blinker_Signal_Rechts;nVal;No Value;Keine Angabe;12;mixed;S;BI;Blinker_Sig._re
nCL;ALF_P-N;ALF_P-N;ALF_P-N;nVal;No Value;Keine Angabe;12;DC;V;OUT;ALF_P-N
nCL;SL1+;C1_pressure_control_solenoid;C1_Druck_Ventil_+;nVal;No Value;Keine Angabe;12;mixed;S;BI;pressure_control_solenoid_1+
nCL;SL4+;C4_pressure_control_solenoid;C_Druck_Ventil_+;nVal;No Value;Keine Angabe;12;mixed;S;BI;pressure_control_solenoid_4+
nCL;OT2+;Oil_temperature_sensor;OelTemp_2;nVal;No Value;Keine Angabe;12;DC;S;CRX;Oil_temperature_sensor_2+
nCL;NIN-;Input_revolution_sensor_ground;Drehzahleingang_-;nVal;No Value;Keine Angabe;12;mixed;S;BI;Input_revolution_sensor-
nCL;P;Selector_position_switch__P_;Fahrstufe_P;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Parking*Fahrstufe_P
nCL;SLV_vorzurueck;SLV_fwdbwd;SLV_vorzurueck;nVal;No Value;Keine Angabe;12;mixed;S;BI;SLV_vorzurueck
nCL;EM_Phase_W;EM_Phase_W;EM_Phase_W;nVal;No Value;Keine Angabe;12;mixed;S;CRX;EM_Phase_W
nCL;CoolingTempOut2-;Cooling_Temperatur_Outlet2-;Kuehlwasser_Temperatur_Ausgang2-;nVal;No Value;Keine Angabe;12;mixed;S;BI;Kuehlw_Temp_Ausg2_-
nCL;ConLock_AC_CCS-;ConLock_AC_CCS-;Steckerverriegelung_AC_CCS-;nVal;No Value;Keine Angabe;12;DC;V;BI;Steckerverriegelung_AC_CCS-
nCL;Tempsens_DC_GND;Tempsens_DC_GND;Temperatursensor_DC_GND;nVal;No Value;Keine Angabe;12;DC;V;BI;Temperatursensor_DC_GND
nCL;MFE_25;Digital_Input,_high_active_;Multifunktionseingang,high_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_high_aktiv
nCL;CC2ChaoJi;CC2_ChaoJi;CC2_ChaoJi;nVal;No Value;Keine Angabe;12;DC;S;OUT;CC2_ChaoJi
nCL;TRACK2;SensVolt4;SensVolt4;nVal;No Value;Keine Angabe;12;DC;V;OUT;Sens_Volt4
nCL;V_SENT_5_DDS;Powersupply_SENT_DifferentialpressureSensor;Sensorspannungsversorgung_Differenzdrucksensor;nVal;No Value;Keine Angabe;12;DC;S;OUT;V_SENT_5_DDS
nCL;TEMP_1;TemperatureSensor_1;TemperaturSensor_1;nVal;No Value;Keine Angabe;12;DC;S;IN;Temp._Sensor_1
nCL;HV+_PWR_hinten;HV+_PWR_hinten;HV+_PWR_hinten;nVal;No Value;Keine Angabe;12;HV;S;BI;HV+_PWR_hinten
nCL;HV-_PWR_vorne;HV-_PWR_vorne;HV-_PWR_vorne;nVal;No Value;Keine Angabe;12;HV;S;BI;HV-_PWR_vorne
nCL;DAISY_IN_POS;Input_signal;Input_signal_Eingangs_Signal;nVal;No Value;Keine Angabe;12;mixed;S;BI;DAISY_IN_POS
nCL;Position_Sensor_GND;PositionSensor;PositionSensor;nVal;No Value;Keine Angabe;12;mixed;S;BI;PositionSensor_GND
nCL;Schalter_ZV;CDL_Switch;Schalter_ZV;nVal;No Value;Keine Angabe;12;DC;V;CRX;Schalter_ZV
nCL;Info_Schnittstelle;Info_Schnittstelle;Info_Schnittstelle;nVal;No Value;Keine Angabe;12;mixed;S;BI;Info_Schnittstelle
nCL;GND_Jap_ETC2_0_Dbg;GND_Jap_ETC2_0_Dbg;GND_Jap_ETC2_0_Dbg;nVal;No Value;Keine Angabe;12;mixed;S;BI;GND_Jap_ETC2_0_Dbg
nCL;USB_D-_Jap_ETC2_0_Dbg;USB_D-_Jap_ETC2_0_Dbg;USB_D-_Jap_ETC2_0_Dbg;nVal;No Value;Keine Angabe;12;mixed;S;BI;USB_D-_Jap_ETC2_0_Dbg
nCL;CAN_AB_H;CAN Control and Display high;CAN_Anzeige/Bedieneinheit_Plus;nVal;No Value;Keine Angabe;12;CAN;D;BI;CAN_AB_H
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;15+;15st stage 15st selection plus level;15 Auswahl oder Stufe Pluspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;20-;20st stage 20st selection minus level;20 Auswahl oder Stufe MInuspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;18-;18st stage 18st selection minus level;18 Auswahl oder Stufe MInuspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;LDW_Motor_zurueck;LDW_Motor_zurueck;LDW_Motor_back;nVal;No Value;Keine Angabe;12;mixed;S;CRX;LDW_Motor_zurueck
nCL;HSS-KSG_L;HSS-KSG_Left;HSS-KSG_Links;nVal;No Value;Keine Angabe;12;mixed;S;BI;HSS-KSG_Links
nCL;Suchbel;search_lighting;Suchbeleuchtung;nVal;No Value;Keine Angabe;12;DC;S;CRX;Suchbeleuchtung
nCL;WasserTempSens_Minus;water_temp_sens_minus;Wassertemperatursensor_Minus;nVal;No Value;Keine Angabe;12;mixed;S;BI;Wassertemperatursensor_Minus
nCL;HV_Traktion+_VA;HV_Traction_+;HV_Traktion_+;nVal;No Value;Keine Angabe;12;HV;H;OUT;HV_Traktion_+
nCL;CAN_H_Debug;CAN_DEBUG High;CAN_DEBUG_Plus;nVal;No Value;Keine Angabe;12;CAN;D;BI;CAN_H_DEBUG_-_DCDC-ASIL_bis_0S
nCL;FSV_Motor_pos_up;FSV_Motor_pos_up;FSV_Motor_pos_hoch;nVal;No Value;Keine Angabe;12;DC;S;IN;FSV_Motor_pos_hoch
nCL;KSG_Current+_L;KSG_Current+_L;KSG_Current+_L;nVal;No Value;Keine Angabe;12;mixed;S;BI;KSG_Current+_L
nCL;SchirmAC_OUT;SchirmAC_OUT;SchirmAC_OUT;nVal;No Value;Keine Angabe;12;DC;S;CRX;SchirmAC_OUT
nCL;Tel_5G_1;5G1_antenna_fullband;5G1_antenne_fullband;nVal;No Value;Keine Angabe;12;mixed;S;BI;Tel_5G_1
nCL;Auffindbel_ZV;location_light_ZV;Auffindbeleuchtung_ZV;nVal;No Value;Keine Angabe;12;mixed;S;BI;Auffindbel_ZV
nCL;LWRPoti;LWR poti;LWR Poti;nVal;No Value;Keine Angabe;12;mixed;S;CRX;LWR Poti
nCL;Out_Light_Grill_Drv;OUTPUT_LIGHT_GRILL_DRIVER_IN_HEADLAMP;AUSGANG_LIGHT_GRILL_TREIBER_IM_SCHEINWERFER;nVal;No Value;Keine Angabe;12;DC;S;OUT;AUSGANG_LIGHT_GRILL_TREIBER_IM_SCHEINWERFER
nCL;Heater-;Ground_camera_heating_element;Ground_camera_heating_element;nVal;No Value;Keine Angabe;12;mixed;S;BI;Heater-
nCL;FktbelTaster_2;functional_lightning_Button_2;Funktionsbeleuchtung_Taster_2;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Funktionsbeleuchtung_Taster_2
nCL;Codng;Coding;Kodierung;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Kodierung
nCL;Kessy_Sig_Weckleitung;Kessy_Sig_Wakeup;Kessy_Sig_Weckleitung;nVal;No Value;Keine Angabe;12;mixed;S;BI;Kessy_Sig_Weckleitung
nCL;LDH_abwaerts;LDH_abwaerts;Beschreibung_ist_erforderlich;nVal;No Value;Keine Angabe;12;mixed;S;BI;LDH_abwaerts
nCL;Hall_Easy_Entry;Hall_Easy_Entry;Hall_Easy_Entry;nVal;No Value;Keine Angabe;12;mixed;S;BI;Hall_Easy_Entry
nCL;V_Sens_1;SensorTrackSupply_4;Sensorspannungversorgung_4;nVal;No Value;Keine Angabe;12;DC;V;OUT;Sensorspvers_4
nCL;Oeffner_1_OUT;Normally_closed_1_output;Oeffner_1_Ausgang;nVal;No Value;Keine Angabe;12;mixed;S;BI;Oeffner_1_OUT
nCL;TMV_1;Thermomanagement_Valve_1;Thermomanagement_Ventil_1;nVal;No Value;Keine Angabe;12;mixed;S;BI;Thermomanagement_Valve_1
nCL;TMV_2;Thermomanagement_Valve_2;Thermomanagement_Ventil_2;nVal;No Value;Keine Angabe;12;mixed;S;BI;Thermomanagement_Valve_2*
nCL;USS_GND_1;USS_Ground_1;USS_Sensor;nVal;No Value;Keine Angabe;12;DC;S;OUT;USS_Ground_1
nCL;USS_GND_3;USS_Ground_1;USS_Sensor;nVal;No Value;Keine Angabe;12;DC;S;OUT;USS_Ground_1
nCL;HSS_R;HSS for right upper KSG;HSS2;nVal;No Value;Keine Angabe;12;DC;V;IN;HSS2
nCL;LVDS_3+;LVDS_3+;LVDS_3+;nVal;No Value;Keine Angabe;12;LVDS1G;D;BI;LVDS_3+
nCL;LVDS_3-;LVDS_3-;LVDS_3-;nVal;No Value;Keine Angabe;12;LVDS1G;D;BI;LVDS_3-
nCL;LVDS_4+;LVDS_4+;LVDS_4+;nVal;No Value;Keine Angabe;12;LVDS1G;D;BI;LVDS_4+
nCL;Debug_CN1_RX;Debug;Debug_Schnittstelle_CN1;nVal;No Value;Keine Angabe;12;DC;S;CRX;Debug_Schnittstelle_CN1
nCL;Debug_IOC_RX;Debug;Debug_Schnittstelle_IOC;nVal;No Value;Keine Angabe;12;DC;S;CRX;Debug_Schnittstelle_IOC
nCL;DEAC-Sw;Deactivation Switch;Deaktivierungsschalter;1;1st stage 1st selection;Erste Auswahl oder Stufe;12;mixed;S;IN;Deaktivierungsschalter
